OC,TH_LAT,TH_LONG,SURVEY_DATE
14.1,51.22726029,23.26862233,2018-05-05 00:00:00
3.2,41.51016277,-2.508317254,2018-05-05 00:00:00
4.6,42.4410628,-5.397448624,2018-05-05 00:00:00
6.3,42.49046823,-6.131490516,2018-05-05 00:00:00
35.9,46.83088078,11.19169091,2018-05-05 00:00:00
30.3,43.53171522,-5.461911025,2018-05-05 00:00:00
43.1,42.55697914,-6.174698523,2018-05-05 00:00:00
32.1,49.10016216,11.05419585,2018-05-05 00:00:00
10.3,42.56769656,-5.878616451,2018-05-05 00:00:00
9.4,51.29472993,22.9962138,2018-05-05 00:00:00
15.7,41.64949322,-2.269824482,2018-05-05 00:00:00
48.2,41.94107921,-7.837662302,2018-05-05 00:00:00
16.3,49.11734538,11.13674466,2018-05-05 00:00:00
86.3,43.28015162,-8.88900416,2018-05-05 00:00:00
6.0,41.54510927,-2.806608838,2018-05-05 00:00:00
22.2,43.46126133,-5.442872575,2018-05-05 00:00:00
23.3,37.74395229,-5.582556342,2018-05-05 00:00:00
9.2,42.00569604,-7.683239196,2018-05-05 00:00:00
44.1,43.44642957,-5.539885836,2018-05-05 00:00:00
21.3,41.53094347,-2.488334253,2018-05-05 00:00:00
12.7,52.29647003,19.130034,2018-05-05 00:00:00
15.3,39.45184307,-6.158305661,2018-05-05 00:00:00
72.1,43.1762671,-8.752898803,2018-05-05 00:00:00
22.0,47.9115541,-0.590413094,2018-05-05 00:00:00
8.5,39.80233659,-4.53534777,2018-05-05 00:00:00
14.5,41.63460924,-2.242551237,2018-05-05 00:00:00
2.5,39.78744292,-4.389724541,2018-05-05 00:00:00
3.9,53.9406153,21.70639646,2018-05-05 00:00:00
22.1,35.93292101,14.44813591,2018-05-05 00:00:00
4.8,41.47157861,-2.524637114,2018-05-05 00:00:00
10.1,47.65218155,-0.267423988,2018-05-05 00:00:00
13.3,51.55114768,17.67171681,2018-05-05 00:00:00
18.1,39.49098585,-6.144455469,2018-05-05 00:00:00
15.3,42.51346893,-5.988406974,2018-05-05 00:00:00
7.7,39.87902784,-3.888617944,2018-05-05 00:00:00
7.7,42.14173499,-0.513766104,2018-05-06 00:00:00
9.1,51.84991849,16.29282646,2018-05-06 00:00:00
26.9,52.39772561,18.49907677,2018-05-06 00:00:00
13.3,53.56730214,21.23500451,2018-05-06 00:00:00
26.5,41.69678051,-2.182199585,2018-05-06 00:00:00
5.9,41.67022622,-2.249724487,2018-05-06 00:00:00
21.2,41.37947032,-3.232026686,2018-05-06 00:00:00
9.3,51.86936301,16.26638614,2018-05-06 00:00:00
24.7,41.66115863,-2.175060434,2018-05-06 00:00:00
9.2,53.57665651,21.32935674,2018-05-06 00:00:00
5.5,52.37357878,18.58322655,2018-05-06 00:00:00
25.2,42.26698792,-5.921730732,2018-05-06 00:00:00
8.1,41.62553476,-2.167932514,2018-05-06 00:00:00
18.6,42.27546275,-6.097583082,2018-05-06 00:00:00
9.9,52.36933317,18.64160586,2018-05-06 00:00:00
17.6,42.45572194,-5.302002044,2018-05-06 00:00:00
59.3,46.30617682,11.38750847,2018-05-06 00:00:00
11.0,56.96920054,27.599838,2018-05-06 00:00:00
11.0,42.25556738,-5.993009939,2018-05-06 00:00:00
6.0,42.43442516,-5.321285291,2018-05-06 00:00:00
14.6,41.60190646,-2.211719072,2018-05-06 00:00:00
19.1,41.68477086,-2.131221437,2018-05-06 00:00:00
33.0,51.98136145,16.19434705,2018-05-06 00:00:00
6.8,42.61757155,-1.803677906,2018-05-06 00:00:00
17.8,41.65203423,-2.100421118,2018-05-06 00:00:00
93.6,43.18168656,-8.42427799,2018-05-06 00:00:00
23.2,41.42758579,-3.145459598,2018-05-06 00:00:00
5.8,41.68135728,-2.009147293,2018-05-06 00:00:00
5.3,41.64624831,-2.147805726,2018-05-06 00:00:00
8.5,42.11350309,-0.435744605,2018-05-06 00:00:00
5.3,42.60258163,-1.77605327,2018-05-06 00:00:00
4.5,42.42408623,-5.268999548,2018-05-06 00:00:00
10.1,41.67606089,-2.202329218,2018-05-06 00:00:00
10.5,41.3733731,0.531836864,2018-05-06 00:00:00
6.8,42.42709809,-5.368995362,2018-05-06 00:00:00
31.6,41.39408132,-3.259426765,2018-05-06 00:00:00
30.9,52.36206121,18.4922033,2018-05-06 00:00:00
32.2,49.87734044,1.646791868,2018-05-07 00:00:00
24.6,47.49173388,-2.170370839,2018-05-07 00:00:00
31.1,56.76306054,24.54051375,2018-05-07 00:00:00
15.9,41.82208972,-3.475284759,2018-05-07 00:00:00
12.6,41.7333408,-3.455506406,2018-05-07 00:00:00
185.2,56.72796671,24.52690488,2018-05-07 00:00:00
10.1,41.74787822,-3.483133665,2018-05-07 00:00:00
8.2,39.26150549,-8.721555462,2018-05-07 00:00:00
84.0,41.12979799,-8.333586083,2018-05-07 00:00:00
12.5,53.08835424,19.87036537,2018-05-07 00:00:00
18.9,51.75016761,16.13349934,2018-05-07 00:00:00
12.3,34.99351205,33.24551735,2018-05-07 00:00:00
21.4,42.45416554,-3.667901558,2018-05-07 00:00:00
9.8,37.87359195,-7.861935525,2018-05-07 00:00:00
24.6,45.49555822,11.36696494,2018-05-07 00:00:00
13.3,39.17410886,-0.493242695,2018-05-07 00:00:00
27.2,41.47754085,-2.477412373,2018-05-07 00:00:00
6.7,41.76884198,-3.463408419,2018-05-07 00:00:00
6.4,39.40977721,-8.908556192,2018-05-07 00:00:00
15.7,56.62571327,24.62084258,2018-05-07 00:00:00
14.1,41.77525426,-3.416033112,2018-05-07 00:00:00
245.9,56.60371061,24.81241812,2018-05-07 00:00:00
7.5,41.57825918,-2.255474109,2018-05-07 00:00:00
17.6,41.56336926,-2.228238543,2018-05-07 00:00:00
8.6,37.07348634,-4.836980239,2018-05-07 00:00:00
56.3,42.47841502,-3.624095218,2018-05-07 00:00:00
5.0,40.74539475,-3.456599769,2018-05-07 00:00:00
47.0,46.1318536,1.409184494,2018-05-07 00:00:00
10.7,56.80222983,24.35474595,2018-05-07 00:00:00
10.1,40.7244198,-3.476058794,2018-05-07 00:00:00
32.1,47.61219241,-2.550355526,2018-05-07 00:00:00
11.2,39.43902982,-2.126473943,2018-05-07 00:00:00
22.8,36.92065674,-4.872358314,2018-05-07 00:00:00
27.2,47.90759557,-2.514986469,2018-05-07 00:00:00
53.3,45.4591877,11.39159915,2018-05-07 00:00:00
13.9,50.97185277,20.04472661,2018-05-07 00:00:00
17.7,42.60576325,-3.62874227,2018-05-07 00:00:00
21.5,50.9416727,20.18200433,2018-05-07 00:00:00
8.2,37.06648076,-4.881036466,2018-05-07 00:00:00
4.7,41.80755211,-3.447623162,2018-05-07 00:00:00
29.8,45.87532407,12.32873528,2018-05-07 00:00:00
5.7,41.75429951,-3.435775865,2018-05-07 00:00:00
16.2,42.60747558,-3.480635467,2018-05-07 00:00:00
21.4,37.85938789,23.90419194,2018-05-07 00:00:00
26.0,56.73464606,27.150681,2018-05-07 00:00:00
16.3,39.56996583,-6.330673333,2018-05-07 00:00:00
42.4,56.72629878,27.48471654,2018-05-07 00:00:00
15.2,37.19070067,-4.793835937,2018-05-07 00:00:00
5.1,40.72578165,-3.332426072,2018-05-07 00:00:00
9.1,51.72463058,16.27535935,2018-05-07 00:00:00
9.0,51.72642892,19.0140247,2018-05-07 00:00:00
18.7,40.61554581,17.00938264,2018-05-07 00:00:00
19.8,40.96640775,-5.897471858,2018-05-08 00:00:00
13.1,44.87461046,11.88246981,2018-05-08 00:00:00
16.9,56.8026252,23.15167866,2018-05-08 00:00:00
38.6,51.13352547,0.583825266,2018-05-08 00:00:00
67.2,51.01118131,0.637641766,2018-05-08 00:00:00
16.1,39.37538276,-8.707174304,2018-05-08 00:00:00
13.7,56.88295605,23.07961429,2018-05-08 00:00:00
10.0,39.17929558,-5.00631695,2018-05-08 00:00:00
11.0,40.85201145,-3.479703864,2018-05-08 00:00:00
21.8,46.2787864,20.21018964,2018-05-08 00:00:00
11.5,37.89730625,-4.625705227,2018-05-08 00:00:00
19.9,51.25742153,-2.169370981,2018-05-08 00:00:00
18.8,56.75954632,23.03665818,2018-05-08 00:00:00
26.9,51.25143969,-2.225996377,2018-05-08 00:00:00
20.7,39.10837859,-4.989932039,2018-05-08 00:00:00
6.8,42.38929045,-5.136111715,2018-05-08 00:00:00
9.5,50.68164892,19.8389036,2018-05-08 00:00:00
9.3,42.33820831,-3.444107125,2018-05-08 00:00:00
7.2,40.88575637,-3.366785404,2018-05-08 00:00:00
87.4,42.73388883,-7.526929234,2018-05-08 00:00:00
34.0,42.6504305,-6.050746663,2018-05-08 00:00:00
14.9,56.85220658,23.20248691,2018-05-08 00:00:00
9.7,42.35273236,-3.472030976,2018-05-08 00:00:00
17.5,39.00657771,-1.929965793,2018-05-08 00:00:00
63.4,46.15354495,12.75476383,2018-05-08 00:00:00
3.7,40.93238,24.58213794,2018-05-08 00:00:00
4.8,40.96084597,24.63718624,2018-05-08 00:00:00
14.9,52.30121536,6.905840404,2018-05-08 00:00:00
24.7,44.44032888,10.28832005,2018-05-08 00:00:00
12.4,39.06567433,-5.144477787,2018-05-08 00:00:00
10.0,53.85096936,22.94831278,2018-05-08 00:00:00
14.9,53.96320099,22.92126162,2018-05-08 00:00:00
79.9,47.80449646,14.98089168,2018-05-08 00:00:00
11.6,38.92000365,-1.891023571,2018-05-08 00:00:00
5.9,42.4526445,-5.201965264,2018-05-08 00:00:00
36.5,50.96123993,11.80784457,2018-05-08 00:00:00
5.2,41.04451691,-5.869130613,2018-05-08 00:00:00
28.6,42.35915822,-3.424207655,2018-05-08 00:00:00
8.9,52.12387039,13.63739386,2018-05-08 00:00:00
42.6,46.79877137,19.28010734,2018-05-08 00:00:00
6.8,42.32910133,-5.170221777,2018-05-08 00:00:00
13.0,40.82781814,-3.522517687,2018-05-08 00:00:00
13.5,51.70052864,7.352341192,2018-05-08 00:00:00
8.8,38.84358662,-4.321466615,2018-05-08 00:00:00
16.2,41.17347449,-8.297689432,2018-05-09 00:00:00
40.6,49.42615553,9.214428786,2018-05-09 00:00:00
10.4,45.13953367,7.829217718,2018-05-09 00:00:00
9.7,42.91533769,-3.501751841,2018-05-09 00:00:00
22.3,45.0134058,7.834128771,2018-05-09 00:00:00
49.4,44.71414728,15.43453076,2018-05-09 00:00:00
5.6,45.03296612,7.909414277,2018-05-09 00:00:00
8.2,39.57756548,-1.894227801,2018-05-09 00:00:00
97.5,46.70103584,13.72468177,2018-05-09 00:00:00
38.3,41.37871081,-8.187509705,2018-05-09 00:00:00
17.9,40.18532716,-0.068580307,2018-05-09 00:00:00
12.5,39.04767724,-5.25772398,2018-05-09 00:00:00
129.0,46.73879624,13.67497545,2018-05-09 00:00:00
14.5,39.43207414,-8.795564111,2018-05-09 00:00:00
12.8,40.20803252,-0.02495854,2018-05-09 00:00:00
78.2,53.09162502,-4.179111476,2018-05-09 00:00:00
17.6,41.69708769,-2.47386397,2018-05-09 00:00:00
25.6,45.08388208,7.755270938,2018-05-09 00:00:00
4.6,41.7119048,-2.501225975,2018-05-09 00:00:00
3.1,41.69112376,-2.521254712,2018-05-09 00:00:00
52.8,41.7086754,-2.67080459,2018-05-09 00:00:00
3.6,40.01504208,23.44359163,2018-05-09 00:00:00
37.2,45.96479108,12.3583597,2018-05-09 00:00:00
17.3,56.31018987,23.83870086,2018-05-09 00:00:00
56.4,39.29923766,-1.166160521,2018-05-09 00:00:00
10.4,39.47974494,-1.946557415,2018-05-09 00:00:00
24.9,39.36230016,-8.679456518,2018-05-09 00:00:00
38.5,40.92356244,-5.93488787,2018-05-09 00:00:00
11.7,42.92178696,-3.453487214,2018-05-09 00:00:00
18.1,56.39031722,23.60336501,2018-05-09 00:00:00
25.4,47.27386952,15.51265654,2018-05-09 00:00:00
21.0,51.05282373,11.69728887,2018-05-09 00:00:00
45.3,40.33004679,21.56033077,2018-05-09 00:00:00
49.5,50.98013865,3.311100805,2018-05-09 00:00:00
26.9,39.62581322,20.19177782,2018-05-09 00:00:00
12.9,43.74608727,12.36594285,2018-05-09 00:00:00
30.4,43.04587637,-3.482133651,2018-05-09 00:00:00
160.9,57.689772,-4.773785618,2018-05-09 00:00:00
18.5,36.59680838,-5.391969997,2018-05-09 00:00:00
21.3,56.35224848,23.78790978,2018-05-09 00:00:00
6.0,40.89207,-5.902508309,2018-05-09 00:00:00
40.0,38.4457434,22.31394332,2018-05-09 00:00:00
26.3,38.48440516,22.29798811,2018-05-09 00:00:00
17.1,56.37724518,24.06152791,2018-05-09 00:00:00
4.1,40.81204284,22.82290416,2018-05-09 00:00:00
18.1,38.49600859,22.20770415,2018-05-09 00:00:00
5.5,40.29558999,21.69635324,2018-05-09 00:00:00
2.2,41.68483117,-2.714461001,2018-05-09 00:00:00
11.6,40.8052386,23.01340261,2018-05-09 00:00:00
38.5,40.32177256,21.63000069,2018-05-09 00:00:00
28.3,52.64969282,12.82287123,2018-05-09 00:00:00
24.4,56.42287691,23.97906788,2018-05-09 00:00:00
13.9,40.94687084,24.73051166,2018-05-09 00:00:00
10.9,39.25279711,-1.251480587,2018-05-09 00:00:00
6.7,39.41288115,-1.746978454,2018-05-09 00:00:00
16.7,56.1943176,23.89551729,2018-05-09 00:00:00
12.4,53.11843523,20.78400427,2018-05-09 00:00:00
33.0,45.19032634,7.67470223,2018-05-09 00:00:00
36.9,41.70592765,-2.548625871,2018-05-09 00:00:00
4.1,41.67033863,-2.541271083,2018-05-09 00:00:00
13.3,53.11309665,20.84316964,2018-05-09 00:00:00
24.3,48.43929687,-4.13591496,2018-05-09 00:00:00
74.6,55.88799744,-3.687489375,2018-05-09 00:00:00
13.1,53.10772911,20.90232151,2018-05-09 00:00:00
5.5,53.16094167,20.91587983,2018-05-09 00:00:00
13.2,39.46471011,-1.920353196,2018-05-09 00:00:00
20.8,43.54063939,-7.01113101,2018-05-09 00:00:00
10.5,51.92774942,7.920836837,2018-05-09 00:00:00
7.2,53.08028572,20.80464295,2018-05-09 00:00:00
57.6,41.76461846,-2.804270557,2018-05-09 00:00:00
30.9,45.2179064,1.757186689,2018-05-09 00:00:00
29.3,36.55037225,-5.449678659,2018-05-09 00:00:00
37.3,56.2577013,23.9845074,2018-05-09 00:00:00
18.7,56.90562264,22.85351369,2018-05-09 00:00:00
33.0,56.97939675,22.84542745,2018-05-09 00:00:00
10.8,51.96706621,14.03273651,2018-05-09 00:00:00
10.6,53.61699149,23.58472376,2018-05-09 00:00:00
24.6,56.6494858,23.39739238,2018-05-09 00:00:00
237.2,53.73374164,23.18990671,2018-05-09 00:00:00
26.4,56.83184939,22.86158656,2018-05-09 00:00:00
22.2,36.55432372,-5.314649141,2018-05-10 00:00:00
5.2,39.15141517,8.53956136,2018-05-10 00:00:00
414.8,43.07758523,-3.788936126,2018-05-10 00:00:00
12.3,39.24855054,-8.598580275,2018-05-10 00:00:00
24.6,44.96697572,7.380140864,2018-05-10 00:00:00
113.5,41.92923266,-3.083548799,2018-05-10 00:00:00
16.0,43.0100356,-3.748005357,2018-05-10 00:00:00
12.5,45.0601417,7.502591653,2018-05-10 00:00:00
30.4,45.05577201,7.325236962,2018-05-10 00:00:00
14.4,45.01974353,7.326965264,2018-05-10 00:00:00
11.6,44.99101067,7.632350317,2018-05-10 00:00:00
9.4,44.18579188,12.05945423,2018-05-10 00:00:00
52.4,42.99215988,-7.630526801,2018-05-10 00:00:00
9.0,45.0427255,7.528729188,2018-05-10 00:00:00
7.8,47.08575648,17.44884485,2018-05-10 00:00:00
7.6,40.79688704,-3.347667334,2018-05-10 00:00:00
3.7,38.77303601,-1.748654549,2018-05-10 00:00:00
51.6,47.29884348,14.58797894,2018-05-10 00:00:00
8.7,50.64682029,20.03158802,2018-05-10 00:00:00
51.0,51.71173915,-3.176264737,2018-05-10 00:00:00
102.6,56.83377687,9.459920951,2018-05-10 00:00:00
28.7,56.90581832,9.491691529,2018-05-10 00:00:00
28.1,46.72849651,15.92771236,2018-05-10 00:00:00
32.3,45.75782481,13.35144439,2018-05-10 00:00:00
19.0,46.17978162,20.29587795,2018-05-10 00:00:00
30.6,40.74360632,0.603471582,2018-05-10 00:00:00
13.0,50.63637388,19.9436091,2018-05-10 00:00:00
5.3,53.57618151,20.10613657,2018-05-10 00:00:00
18.7,53.58743624,23.35944798,2018-05-10 00:00:00
15.1,55.93793611,24.22838288,2018-05-10 00:00:00
62.9,56.28937039,24.19418929,2018-05-10 00:00:00
10.8,52.95604492,21.92048033,2018-05-10 00:00:00
12.5,40.9574413,-5.725414988,2018-05-10 00:00:00
18.6,55.94851681,24.13408631,2018-05-10 00:00:00
31.7,41.95011862,-3.063640941,2018-05-10 00:00:00
92.0,55.97310596,24.07760677,2018-05-10 00:00:00
23.0,41.94073831,-3.134943613,2018-05-10 00:00:00
6.0,50.68239022,20.03926629,2018-05-10 00:00:00
20.5,46.17479189,20.34723123,2018-05-10 00:00:00
28.1,47.4187931,15.84697644,2018-05-10 00:00:00
11.7,53.1152661,21.96483974,2018-05-10 00:00:00
11.9,41.6633081,12.57204007,2018-05-10 00:00:00
10.8,52.15844715,19.04262904,2018-05-10 00:00:00
29.4,47.02184775,20.4084638,2018-05-10 00:00:00
25.5,41.96476175,-3.091275555,2018-05-10 00:00:00
8.5,41.77644181,12.38494542,2018-05-10 00:00:00
8.0,40.99294928,24.78989298,2018-05-10 00:00:00
30.3,47.60520776,15.73476033,2018-05-10 00:00:00
51.4,56.05643627,24.63360412,2018-05-10 00:00:00
19.3,41.90834268,-3.103444273,2018-05-10 00:00:00
32.8,46.98624194,20.40135041,2018-05-10 00:00:00
163.6,43.07097375,-3.837296117,2018-05-10 00:00:00
83.1,46.25463362,11.17887746,2018-05-10 00:00:00
15.1,46.81296314,15.70074642,2018-05-10 00:00:00
19.9,56.13079079,24.46443724,2018-05-10 00:00:00
12.5,50.87121025,19.07593541,2018-05-10 00:00:00
70.6,51.70525776,-3.233331968,2018-05-10 00:00:00
13.2,53.48491025,20.3281606,2018-05-10 00:00:00
8.4,36.90664205,-5.187727211,2018-05-11 00:00:00
15.4,56.54802849,23.49412925,2018-05-11 00:00:00
15.9,41.86387838,-3.704657488,2018-05-11 00:00:00
25.1,50.85157851,11.91722931,2018-05-11 00:00:00
22.6,46.595912,11.2646564,2018-05-11 00:00:00
17.8,46.61422231,11.23900455,2018-05-11 00:00:00
12.5,41.93201428,0.105341191,2018-05-11 00:00:00
22.6,51.85132155,-3.06970894,2018-05-11 00:00:00
16.5,41.8341063,-0.145218093,2018-05-11 00:00:00
9.6,40.60448825,-3.282605492,2018-05-11 00:00:00
15.6,47.20028701,-1.165189988,2018-05-11 00:00:00
25.0,46.63031169,11.39595259,2018-05-11 00:00:00
49.5,42.89599172,-4.044793249,2018-05-11 00:00:00
13.0,39.7571908,-2.917190941,2018-05-11 00:00:00
8.1,41.90345821,12.36587018,2018-05-11 00:00:00
4.8,42.30419888,-5.213331301,2018-05-11 00:00:00
7.8,41.99599202,12.27320449,2018-05-11 00:00:00
6.9,37.69313879,-1.150976526,2018-05-11 00:00:00
26.7,46.55895038,11.34196019,2018-05-11 00:00:00
12.1,41.78820162,-3.589788354,2018-05-11 00:00:00
25.4,42.97248842,-3.888685083,2018-05-11 00:00:00
209.4,50.80860444,19.83719676,2018-05-11 00:00:00
37.3,46.52325836,11.31501877,2018-05-11 00:00:00
40.2,51.05629479,11.44062235,2018-05-11 00:00:00
18.1,50.98404159,11.46686592,2018-05-11 00:00:00
11.8,36.99905488,-4.957543668,2018-05-11 00:00:00
8.6,42.25124854,-5.199751799,2018-05-11 00:00:00
17.8,41.80269913,-3.617476136,2018-05-11 00:00:00
66.0,42.91908519,-7.835185497,2018-05-11 00:00:00
102.8,46.64260631,19.19995559,2018-05-11 00:00:00
46.1,46.69414396,15.55689744,2018-05-11 00:00:00
11.5,53.40836518,19.94456197,2018-05-11 00:00:00
22.7,41.92492298,-0.670402112,2018-05-11 00:00:00
14.6,41.88918569,-0.664105867,2018-05-11 00:00:00
72.7,46.15680194,12.62552792,2018-05-11 00:00:00
29.4,42.59358453,-6.734069806,2018-05-11 00:00:00
79.5,46.12015995,12.64960693,2018-05-11 00:00:00
7.9,39.22144887,-8.92442179,2018-05-11 00:00:00
96.3,46.08286149,12.69946685,2018-05-11 00:00:00
172.0,42.99616562,-4.243634273,2018-05-11 00:00:00
9.1,50.65292138,19.09041896,2018-05-11 00:00:00
6.2,41.84834371,-0.705458641,2018-05-11 00:00:00
10.4,41.89983263,-0.034920375,2018-05-11 00:00:00
14.8,56.84687782,22.33323712,2018-05-11 00:00:00
46.7,44.59855985,15.22166579,2018-05-11 00:00:00
14.4,56.8676235,22.30672114,2018-05-11 00:00:00
11.6,41.8747237,-0.10350887,2018-05-11 00:00:00
10.9,41.86745631,-0.175042647,2018-05-11 00:00:00
12.1,44.64939396,11.27085273,2018-05-11 00:00:00
8.4,37.43893046,14.54376897,2018-05-11 00:00:00
15.0,51.72184067,16.65293734,2018-05-11 00:00:00
15.7,41.90566082,-0.157190865,2018-05-11 00:00:00
12.0,41.84321822,-0.753090631,2018-05-11 00:00:00
10.3,40.34487027,23.03716634,2018-05-11 00:00:00
10.3,38.88315601,-1.745061656,2018-05-11 00:00:00
45.7,42.87513622,-7.771216499,2018-05-11 00:00:00
25.2,36.70186578,23.01710867,2018-05-11 00:00:00
11.0,53.45922845,19.98692132,2018-05-11 00:00:00
11.1,39.55922911,-6.066713301,2018-05-11 00:00:00
466.1,51.83518857,-3.212816443,2018-05-11 00:00:00
17.1,49.38891197,9.049761141,2018-05-11 00:00:00
12.7,41.92727378,0.057593181,2018-05-11 00:00:00
29.8,48.44592021,17.3779175,2018-05-11 00:00:00
14.9,48.42442446,17.42908789,2018-05-11 00:00:00
14.3,39.53908333,-5.96675341,2018-05-11 00:00:00
323.4,51.78874923,-3.139953757,2018-05-11 00:00:00
64.0,42.93559224,-4.154032925,2018-05-11 00:00:00
63.2,52.04710247,19.0788332,2018-05-12 00:00:00
24.6,51.86870816,18.80831673,2018-05-12 00:00:00
35.8,56.89737709,24.15641494,2018-05-12 00:00:00
10.0,44.90781894,7.964674148,2018-05-12 00:00:00
5.5,39.82592189,-2.81297503,2018-05-12 00:00:00
210.4,47.0323917,14.9071984,2018-05-12 00:00:00
3.2,41.33519352,-6.115741873,2018-05-12 00:00:00
11.9,39.86156249,-2.820116029,2018-05-12 00:00:00
424.1,56.82709795,24.1298098,2018-05-12 00:00:00
8.9,51.84653756,18.86250167,2018-05-12 00:00:00
7.6,39.85546253,-2.866145266,2018-05-12 00:00:00
8.5,37.57816004,-8.711708338,2018-05-12 00:00:00
9.8,39.33833547,-4.077793414,2018-05-12 00:00:00
14.6,42.69092828,-5.912053806,2018-05-12 00:00:00
12.4,41.39411491,-6.204733215,2018-05-12 00:00:00
485.5,56.8481055,23.93679097,2018-05-12 00:00:00
10.7,37.93445485,-5.765551475,2018-05-12 00:00:00
29.1,52.90886947,20.28022554,2018-05-12 00:00:00
8.8,52.13724179,13.7847558,2018-05-12 00:00:00
2.5,41.31373815,-6.134469813,2018-05-12 00:00:00
21.0,45.2422654,11.43702069,2018-05-12 00:00:00
4.2,39.87755203,-5.003965415,2018-05-12 00:00:00
42.4,42.68331647,-5.959904862,2018-05-12 00:00:00
14.8,39.89882209,-4.985204173,2018-05-12 00:00:00
7.1,52.03989071,19.40098958,2018-05-12 00:00:00
218.6,56.77425125,24.27710685,2018-05-12 00:00:00
23.7,51.81523657,18.79782017,2018-05-12 00:00:00
9.5,46.29013601,19.89797654,2018-05-12 00:00:00
16.2,41.06191673,22.29710475,2018-05-12 00:00:00
59.0,51.35793163,7.314697529,2018-05-12 00:00:00
32.0,52.38213392,6.57672812,2018-05-12 00:00:00
9.7,40.16315896,-6.196507463,2018-05-12 00:00:00
55.4,51.98428266,18.71368281,2018-05-12 00:00:00
16.0,39.79331704,-2.782851795,2018-05-12 00:00:00
7.7,51.53388413,17.92992551,2018-05-12 00:00:00
7.4,41.24935048,-6.190585394,2018-05-12 00:00:00
12.4,51.49426631,17.98099926,2018-05-12 00:00:00
223.6,47.63504693,13.25925234,2018-05-12 00:00:00
12.7,42.67185654,-6.031661175,2018-05-12 00:00:00
23.6,46.26886193,20.31308793,2018-05-12 00:00:00
14.0,38.29767883,23.27862619,2018-05-12 00:00:00
30.0,46.95369155,11.45702478,2018-05-12 00:00:00
16.3,40.22764238,-1.186459983,2018-05-12 00:00:00
42.6,40.85705031,8.783867025,2018-05-12 00:00:00
34.1,42.61906628,-6.017208873,2018-05-12 00:00:00
17.0,41.04702453,22.27010228,2018-05-12 00:00:00
14.0,48.96855189,11.5430179,2018-05-12 00:00:00
20.7,42.67950212,-5.983826339,2018-05-12 00:00:00
20.1,40.5208082,-1.333601637,2018-05-13 00:00:00
15.7,38.09147214,22.36383148,2018-05-13 00:00:00
14.5,41.94386123,-0.139319653,2018-05-13 00:00:00
11.2,39.93038461,-2.57383785,2018-05-13 00:00:00
23.0,40.48776127,-1.30388023,2018-05-13 00:00:00
12.9,51.55174292,18.19439969,2018-05-13 00:00:00
134.4,41.84703501,13.10800963,2018-05-13 00:00:00
18.6,42.60158944,-5.663571589,2018-05-13 00:00:00
42.5,47.00697652,11.51106836,2018-05-13 00:00:00
21.2,41.65619593,12.83503125,2018-05-13 00:00:00
10.5,51.7382259,18.11164099,2018-05-13 00:00:00
18.8,41.89233665,12.79790969,2018-05-13 00:00:00
11.0,37.77534776,-8.370764946,2018-05-13 00:00:00
14.8,40.5922819,-1.346493862,2018-05-13 00:00:00
19.6,41.46455684,-6.223580016,2018-05-13 00:00:00
10.8,41.93900404,-0.187061699,2018-05-13 00:00:00
12.0,37.85021042,-4.454317182,2018-05-13 00:00:00
7.0,46.31616502,20.00764173,2018-05-13 00:00:00
10.7,40.54406296,-1.290200573,2018-05-13 00:00:00
12.1,41.97298463,-0.387165222,2018-05-13 00:00:00
8.3,53.78553363,20.83219444,2018-05-13 00:00:00
11.3,37.83307514,-4.565725811,2018-05-13 00:00:00
16.1,42.0290986,-0.372492829,2018-05-13 00:00:00
6.3,52.53403516,18.61460787,2018-05-13 00:00:00
7.3,42.10308492,-0.360873209,2018-05-13 00:00:00
5.6,52.55398462,18.58880261,2018-05-13 00:00:00
29.8,42.70353722,-5.715807083,2018-05-13 00:00:00
7.3,37.77221911,-4.483612143,2018-05-13 00:00:00
